,Codigo_region,Codigo_provincia,Codigo_comuna,PERSONAS,HOMBRES,MUJERES,EDAD_0A5,EDAD_6A14,EDAD_15A64,EDAD_65YMAS,INMIGRANTES,LugarNacimiento_Enestacomuna,LugarNacimiento_Enotracomuna,LugarNacimiento_Peru,LugarNacimiento_Argentina,LugarNacimiento_Bolivia,LugarNacimiento_Ecuador,LugarNacimiento_Colombia,LugarNacimiento_Otro,LugarNacimiento_Missing,EducacionFormal_Si,EducacionFormal_Noasisteactualmente,EducacionFormal_Nuncaasistio,EducacionFormal_Missing,UltimoAñoEscolarAprobado_0,UltimoAñoEscolarAprobado_1°,UltimoAñoEscolarAprobado_2°,UltimoAñoEscolarAprobado_3°,UltimoAñoEscolarAprobado_4°,UltimoAñoEscolarAprobado_5°,UltimoAñoEscolarAprobado_6°,UltimoAñoEscolarAprobado_7°,UltimoAñoEscolarAprobado_8°,UltimoAñoEscolarAprobado_Noaplica,UltimoAñoEscolarAprobado_Missing,NivelEducacional_SalaCuna_JardinInfantil,NivelEducacional_Prekinder,NivelEducacional_Kinder,NivelEducacional_Especial_Diferencial,NivelEducacional_EducacionBasica,NivelEducacional_Primaria_Preparatorio,NivelEducacional_CientificoHumanista,NivelEducacional_TecnicaProfesional,NivelEducacional_Humanidades,NivelEducacional_Tecnica_ComercialIndustrialNormalista,NivelEducacional_TecnicoSuperior,NivelEducacional_Profesional,NivelEducacional_Magister,NivelEducacional_Doctorado,NivelEducacional_Noaplica,NivelEducacional_Missing,NivelEducacionalCompleto_Si,NivelEducacionalCompleto_No,NivelEducacionalCompleto_Noaplica,NivelEducacionalCompleto_Missing,PertenenciaComunidadIndigena_Si,PertenenciaComunidadIndigena_No,PertenenciaComunidadIndigena_Missing,ComunidadIndigena_Mapuche,ComunidadIndigena_Aymara,ComunidadIndigena_RapaNui,ComunidadIndigena_LicanAntai,ComunidadIndigena_Quechua,ComunidadIndigena_Colla,ComunidadIndigena_Diaguita,ComunidadIndigena_Kawesqar,ComunidadIndigena_YaganoYamana,ComunidadIndigena_OtroPueblo,ComunidadIndigena_Noaplica,ComunidadIndigena_Missing,TrabajoSemanaAnterior_PorPago,TrabajoSemanaAnterior_SinPago,TrabajoSemanaAnterior_Empleado_VacacionesLicenciaDescanso,TrabajoSemanaAnterior_BuscandoEmpleo,TrabajoSemanaAnterior_Estudiando,TrabajoSemanaAnterior_QuehaceresHogar,TrabajoSemanaAnterior_Jubilado_Pensionado_Rentista,TrabajoSemanaAnterior_OtraSituacion,TrabajoSemanaAnterior_NoAplica,TrabajoSemanaAnterior_Missing,ActividadEconomica_Agricultura_Ganaderia_Silvicultura_Pesca,ActividadEconomica_ExplotacionMinas_Canteras,ActividadEconomica_Industrias_Manufactureras,ActividadEconomica_SuministroElectricidad_Gas_Vapor_AireAcondicionado,ActividadEconomica_SuministroAgua_EvacuacionAguasResiduales_GestionDesechosDescontaminacion,ActividadEconomica_Construccion,ActividadEconomica_Comercio_ReparacionVehiculosAutomotoresMotocicletas,ActividadEconomica_Transporte_Almacenamiento,ActividadEconomica_ActividadesAlojamiento_ServiciosComidas,ActividadEconomica_Informacion_Comunicaciones,ActividadEconomica_ActividadesFinancieras_Seguros,ActividadEconomica_ActividadesInmobiliarias,ActividadEconomica_ActividadesProfesionales_Cientificas_Tecnicas,ActividadEconomica_ActividadesServiciosAdministrativos_Apoyo,ActividadEconomica_AdministracionPublica_Defensa_PlanesSeguirdadSocialAfiliacionObligatoria,ActividadEconomica_Ensenanza,ActividadEconomica_ActividadesAtencionSaludHumana_AsistenciaSocial,ActividadEconomica_ActividadesArtisticas_Entretenimiento_Recreativas,ActividadEconomica_OtrasActividadesServicios,ActividadEconomica_ActividadesHogaresComoEmpleadores_ActividadesNoDiferenciadasHogaresComoProductoresBienesyServiciosUsoPropio,ActividadEconomica_ActividadesOrganizaciones_OrganosExtraterritoriales,ActividadEconomica_RamaNoDeclarada,ActividadEconomica_NoAplica,ActividadEconomica_Missing
294,13,133,13303,19312,10022,9254,1452,2061,13195,1804,369,9582,8757,71.0,56.0,94.0,32.0,64.0,243.0,413.0,5600,12224,912,576.0,1208,1351,2129,1938,6041,1434,1173,616,1539,912,971.0,487,287,424,38,5421,581,4359,2735,265,87,1158.0,1872.0,123.0,16.0,912.0,547.0,9506,8036,912,858,1498,17030,784.0,1214,86,12,11.0,6.0,63.0,1.0,2.0,103.0,17030.0,784.0,,8323,166,414,621.0,1365.0,1996.0,1271.0,645.0,4071.0,440.0,9969,440,940,275,837.0,43.0,199.0,736.0,1098.0,719.0,284.0,143.0,96.0,26.0,257.0,373.0,401.0,429.0,314.0,53.0,87.0,191.0,1402.0,
295,13,134,13401,301313,147719,153475,23331,38188,206389,24187,6916,135653,151333,1326.0,954.0,128.0,391.0,505.0,5084.0,5939.0,94002,185542,13850,7919.0,20149,23623,36009,29634,93826,22833,15891,8902,23864,13850,12732.0,7677,5186,6947,1635,76868,7180,68008,48638,5642,1882,18837.0,29635.0,1422.0,166.0,13850.0,7740.0,152055,124126,13850,11282,33691,258191,9431.0,31153,550,131,20.0,119.0,49.0,281.0,24.0,20.0,1344.0,258191.0,9431.0,127704,1861,5937,11226.0,23881.0,27712.0,18118.0,10412.0,68432.0,6030.0,159781,6030,1901,658,11931.0,394.0,615.0,12812.0,23961.0,11725.0,4402.0,2862.0,2253.0,489.0,3929.0,8893.0,5327.0,7284.0,6193.0,952.0,2810.0,4284.0,12.0,21815.0
296,13,134,13402,96614,47539,48993,7296,11651,66360,7667,1478,49036,44128,190.0,242.0,136.0,165.0,240.0,973.0,1504.0,28980,60921,4796,1917.0,6385,7691,11762,10158,27372,8463,5863,3120,7854,4796,3150.0,2449,1642,2207,487,25593,2334,22245,10727,1673,341,7246.0,12113.0,786.0,90.0,4796.0,1885.0,49082,39916,4796,2820,7869,86550,2195.0,7117,139,34,8.0,56.0,11.0,82.0,12.0,8.0,402.0,86550.0,2195.0,41918,593,2207,3052.0,7610.0,9150.0,5920.0,2978.0,21672.0,1514.0,50382,1514,5415,285,3930.0,156.0,177.0,3135.0,6935.0,3254.0,1256.0,790.0,708.0,198.0,1241.0,2014.0,1673.0,2656.0,1973.0,429.0,706.0,1336.0,6.0,6445.0
297,13,134,13403,25392,12656,12632,1700,2991,17442,2072,439,10010,14463,93.0,79.0,22.0,9.0,35.0,379.0,302.0,7870,16017,997,508.0,1553,1864,2979,2556,7502,2498,1610,775,2162,997,896.0,643,332,548,108,6557,596,5655,2987,385,98,1653.0,3946.0,341.0,62.0,997.0,484.0,13296,10281,997,818,1514,23078,800.0,1321,38,8,7.0,6.0,3.0,6.0,2.0,3.0,120.0,23078.0,800.0,11376,193,434,671.0,2348.0,2431.0,1486.0,742.0,5312.0,399.0,12990,399,1028,55,837.0,26.0,29.0,716.0,1605.0,1111.0,375.0,179.0,160.0,76.0,469.0,741.0,400.0,656.0,522.0,106.0,174.0,661.0,2.0,2075.0
298,13,134,13404,72759,36521,36238,5240,8900,49671,6332,1918,35387,33465,396.0,149.0,613.0,99.0,102.0,950.0,1598.0,21377,46154,3306,1922.0,4626,5643,8422,7347,20681,5366,4809,2423,7303,3306,2833.0,1672,1200,1636,469,22178,2074,17087,8364,1017,239,4451.0,6784.0,424.0,75.0,3306.0,1783.0,35769,31072,3306,2612,6219,63870,2670.0,5563,128,21,9.0,88.0,23.0,48.0,6.0,4.0,329.0,63870.0,2670.0,30652,568,1535,2318.0,5678.0,7773.0,4642.0,2421.0,15924.0,1248.0,38756,1248,6280,109,2600.0,65.0,137.0,2379.0,4399.0,2242.0,960.0,327.0,255.0,81.0,760.0,1488.0,924.0,1637.0,1128.0,233.0,379.0,1160.0,1.0,5211.0
299,13,135,13501,123627,61320,62123,8937,14139,83196,13342,2783,76531,40280,315.0,234.0,909.0,94.0,299.0,1699.0,3266.0,35460,78849,6136,3182.0,7606,9494,14121,12607,35830,9753,7874,3999,11251,6136,4956.0,2827,1969,2730,493,35871,4195,28761,15263,2242,480,7368.0,11539.0,561.0,71.0,6136.0,3121.0,60103,53119,6136,4269,8678,110788,4161.0,7390,137,36,12.0,378.0,26.0,116.0,9.0,1.0,573.0,110788.0,4161.0,50740,937,2460,4069.0,9275.0,13333.0,10139.0,4066.0,25907.0,2701.0,66789,2701,9534,222,3706.0,182.0,208.0,3849.0,8128.0,3776.0,1682.0,588.0,445.0,116.0,1172.0,1904.0,1665.0,3143.0,2423.0,293.0,683.0,1584.0,2.0,8832.0
300,13,135,13502,6444,3477,2903,309,489,4472,600,44,3531,2236,125.0,7.0,71.0,41.0,14.0,34.0,385.0,1602,4003,405,434.0,351,403,600,565,1991,417,360,218,565,405,569.0,128,99,124,5,1899,155,1750,587,39,7,335.0,425.0,21.0,405.0,465.0,,3066,2401,405,572,313,5595,536.0,227,12,2,1.0,17.0,9.0,6.0,39.0,5595.0,536.0,,,3018,42,147,196.0,301.0,721.0,502.0,191.0,1210.0,116.0,3121,116,716,695,84.0,3.0,21.0,179.0,206.0,117.0,114.0,8.0,1.0,2.0,74.0,124.0,118.0,149.0,78.0,10.0,17.0,50.0,441.0,
301,13,135,13503,32579,16186,16322,2284,3709,21872,3514,577,17534,13449,94.0,99.0,21.0,42.0,77.0,444.0,819.0,9254,21016,1409,900.0,2073,2487,3910,3325,9365,2685,2035,999,2939,1409,1352.0,837,482,720,146,8956,1073,8403,3155,574,129,2124.0,3510.0,264.0,39.0,1409.0,758.0,16371,13644,1409,1155,2344,29120,1115.0,2037,68,16,8.0,9.0,5.0,51.0,2.0,2.0,146.0,29120.0,1115.0,13837,274,594,979.0,2459.0,3286.0,2649.0,1103.0,6725.0,673.0,17201,673,1721,82,841.0,43.0,53.0,1152.0,2043.0,1507.0,616.0,258.0,191.0,64.0,434.0,658.0,450.0,791.0,599.0,120.0,217.0,567.0,3.0,2295.0
302,13,135,13504,13590,6701,6664,785,1365,9071,1166,71,7754,5389,18.0,28.0,10.0,3.0,13.0,77.0,298.0,3686,8905,584,415.0,859,1031,1504,1426,3846,936,850,494,1525,584,535.0,341,215,290,44,4575,509,3163,1634,156,37,704.0,946.0,59.0,3.0,584.0,330.0,6473,6047,584,486,1031,12137,422.0,960,9,4,1.0,9.0,5.0,2.0,41.0,12137.0,422.0,,,5621,105,318,392.0,940.0,1720.0,1056.0,415.0,2792.0,231.0,7315,231,1779,17,316.0,5.0,39.0,366.0,747.0,536.0,135.0,37.0,39.0,17.0,110.0,219.0,173.0,278.0,186.0,31.0,56.0,221.0,2.0,735.0
303,13,135,13505,9726,5129,4589,633,1075,6126,1113,250,5541,3605,125.0,8.0,86.0,9.0,6.0,85.0,261.0,2384,6391,667,284.0,551,657,932,885,2601,605,887,306,1158,667,477.0,204,128,217,13,3771,350,2246,855,91,28,369.0,481.0,11.0,3.0,667.0,292.0,4260,4392,667,407,736,8400,590.0,617,39,5,34.0,2.0,39.0,8400.0,590.0,,,,,4002,182,159,188.0,483.0,1249.0,1043.0,183.0,2055.0,182.0,5201,182,1799,9,137.0,13.0,13.0,245.0,313.0,209.0,84.0,16.0,2.0,3.0,26.0,97.0,154.0,159.0,80.0,18.0,22.0,76.0,868.0,
304,13,136,13601,74237,36760,37452,5619,8762,51047,6648,1193,36492,34922,232.0,196.0,81.0,50.0,227.0,823.0,1214.0,22961,46608,3195,1473.0,4902,5639,9223,7251,23251,6308,4371,2094,5716,3195,2287.0,2027,1150,1655,320,18032,2004,16439,11401,1413,340,4906.0,9186.0,685.0,91.0,3195.0,1393.0,39088,29771,3195,2183,5923,66533,1781.0,5316,140,26,5.0,40.0,6.0,59.0,4.0,3.0,324.0,66533.0,1781.0,31667,532,1528,2465.0,6117.0,7096.0,4927.0,2861.0,15959.0,1085.0,39425,1085,1634,137,3613.0,103.0,166.0,2301.0,5536.0,2574.0,1114.0,533.0,515.0,135.0,1029.0,1724.0,1307.0,2191.0,1495.0,271.0,534.0,1232.0,3.0,5580.0
305,13,136,13602,35923,17793,18130,2865,4375,24123,3363,401,19297,15398,72.0,69.0,22.0,52.0,105.0,231.0,677.0,10798,22638,1731,756.0,2621,2850,4110,3441,11109,2462,2088,1125,3328,1731,1058.0,1074,636,865,207,10377,1269,8359,5377,545,133,1899.0,2667.0,131.0,22.0,1731.0,631.0,17829,15396,1731,967,3518,31442,963.0,3210,66,12,3.0,7.0,8.0,54.0,17.0,8.0,133.0,31442.0,963.0,14726,223,693,1225.0,2591.0,3921.0,2643.0,1223.0,8090.0,588.0,19693,588,2233,55,1769.0,44.0,61.0,1148.0,2283.0,1137.0,479.0,193.0,150.0,33.0,327.0,698.0,644.0,808.0,559.0,90.0,177.0,576.0,2178.0,
306,13,136,13603,36219,18027,18159,2521,4353,24431,3381,427,18878,16154,70.0,92.0,70.0,42.0,106.0,232.0,575.0,10694,23044,1692,789.0,2353,2738,4103,3543,10735,2733,2193,1339,3588,1692,1202.0,954,590,786,104,11037,1089,6496,6496,512,104,1912.0,3456.0,238.0,39.0,1692.0,714.0,17760,15702,1692,1065,2693,32449,1077.0,2440,66,4,3.0,30.0,2.0,24.0,124.0,32449.0,1077.0,,,15158,267,613,1045.0,2759.0,3921.0,2653.0,1216.0,7961.0,626.0,19555,626,2395,74,1780.0,46.0,78.0,949.0,2246.0,1312.0,387.0,247.0,146.0,63.0,438.0,635.0,463.0,825.0,558.0,108.0,190.0,691.0,2407.0,
307,13,136,13604,63250,31438,31788,5140,7296,43416,5061,1347,19523,41091,310.0,171.0,41.0,104.0,225.0,826.0,959.0,19126,39697,3096,1331.0,4258,4781,7409,6111,20286,5079,3359,1742,5090,3096,2039.0,1654,1070,1474,291,15723,1866,12842,11600,991,342,4125.0,6465.0,342.0,32.0,3096.0,1337.0,33031,25206,3096,1917,6662,54934,1654.0,6109,138,19,2.0,36.0,4.0,81.0,10.0,2.0,261.0,54934.0,1654.0,27175,415,1252,2187.0,4780.0,6387.0,3761.0,2075.0,14208.0,1010.0,33398,1010,729,148,3252.0,112.0,157.0,2631.0,5050.0,2770.0,870.0,624.0,468.0,114.0,918.0,1623.0,902.0,1434.0,1149.0,195.0,489.0,969.0,4.0,4234.0
308,13,136,13605,90201,43944,46257,6966,11202,61263,8432,1159,40949,46006,216.0,265.0,71.0,179.0,243.0,642.0,1630.0,27947,56149,3779,2326.0,5936,6582,10828,9099,28523,7821,5510,2344,6389,3779,3390.0,2300,1492,2040,416,20916,2827,19965,14767,1634,485,6190.0,10688.0,611.0,63.0,3779.0,2028.0,47724,35493,3779,3205,7215,79969,3017.0,6592,119,30,10.0,38.0,15.0,74.0,2.0,4.0,331.0,79969.0,3017.0,37596,524,1868,3059.0,7487.0,8643.0,6604.0,2752.0,19912.0,1756.0,48457,1756,1041,203,4608.0,150.0,182.0,2649.0,6796.0,3739.0,1340.0,739.0,759.0,168.0,1393.0,1839.0,1648.0,2556.0,1751.0,284.0,671.0,1196.0,1.0,6275.0
309,14,141,14101,166080,80201,85621,9856,16364,115918,17158,1446,96136,64415,122.0,816.0,34.0,86.0,336.0,1335.0,2800.0,55715,101101,5398,3866.0,10390,12960,20435,17421,51114,18341,9436,4401,10684,5398,5500.0,4775,2286,3185,675,35077,4196,34633,22620,3419,1703,9444.0,32300.0,2522.0,935.0,5398.0,2912.0,87877,68040,5398,4765,28868,133548,3664.0,26971,139,30,14.0,39.0,16.0,52.0,47.0,19.0,1541.0,133548.0,3664.0,69898,1235,2866,4992.0,20368.0,13106.0,14974.0,5096.0,30960.0,2585.0,89496,2585,1810,110,4928.0,175.0,250.0,6165.0,11049.0,4154.0,3651.0,1617.0,930.0,284.0,2542.0,3472.0,5001.0,7259.0,5003.0,772.0,1057.0,2964.0,7.0,10799.0
310,14,141,14102,5302,2629,2664,264,483,3396,669,0,3573,1505,17.0,1.0,1.0,14.0,191.0,,,1304,3639,250,109.0,286,354,612,542,1392,382,410,186,669,250,219.0,122,66,98,9,2019,257,1191,524,80,23,218.0,338.0,9.0,2.0,250.0,96.0,2359,2518,250,175,1630,3561,111.0,1542,7,3,1.0,1.0,3.0,73.0,3561.0,111.0,,,,1968,91,101,145.0,363.0,769.0,625.0,132.0,1000.0,108.0,3034,108,356,3,124.0,3.0,14.0,136.0,193.0,195.0,100.0,9.0,3.0,2.0,21.0,96.0,130.0,131.0,78.0,19.0,21.0,53.0,473.0,
311,14,141,14103,16752,8207,8512,1000,1916,10761,1962,20,9610,6728,2.0,88.0,1.0,2.0,7.0,23.0,291.0,5024,10445,815,468.0,1143,1169,1767,1547,5031,1065,1155,513,1820,815,727.0,486,258,392,41,5769,627,3571,2380,234,47,619.0,1044.0,36.0,4.0,815.0,429.0,7887,7407,815,643,5326,11044,382.0,5186,8,12,1.0,1.0,1.0,1.0,116.0,11044.0,382.0,,,5941,318,240,535.0,1124.0,2407.0,1654.0,518.0,3653.0,362.0,9891,362,842,19,595.0,8.0,21.0,648.0,795.0,348.0,236.0,23.0,17.0,3.0,76.0,166.0,271.0,548.0,222.0,33.0,68.0,155.0,1405.0,
312,14,141,14104,19634,9571,9737,1129,2027,12679,2025,15,12036,7094,4.0,49.0,1.0,5.0,10.0,49.0,386.0,5451,12570,1150,463.0,1222,1416,2082,1797,5739,1264,1401,645,2211,1150,707.0,413,317,475,67,7257,641,4638,2183,225,85,619.0,1098.0,51.0,9.0,1150.0,406.0,8861,9071,1150,552,3085,16093,456.0,2883,1,4,1.0,8.0,2.0,186.0,16093.0,456.0,,,,7110,281,285,601.0,1323.0,3029.0,1894.0,593.0,4137.0,381.0,11577,381,1285,22,681.0,21.0,30.0,695.0,894.0,475.0,297.0,39.0,18.0,6.0,85.0,228.0,356.0,470.0,228.0,35.0,61.0,273.0,1477.0,
313,14,141,14105,7095,3434,3566,413,782,4521,841,0,3870,2970,2.0,12.0,1.0,11.0,229.0,,,2016,4515,356,208.0,439,538,791,665,2044,436,535,248,678,356,365.0,198,95,143,14,2523,264,1814,620,78,18,300.0,444.0,18.0,356.0,210.0,,3162,3288,356,289,1329,5535,231.0,1264,10,1,54.0,5535.0,231.0,,,,,,,2551,134,107,204.0,499.0,935.0,729.0,235.0,1531.0,170.0,4133,170,579,6,163.0,1.0,9.0,222.0,252.0,136.0,78.0,10.0,6.0,2.0,20.0,120.0,175.0,198.0,96.0,11.0,15.0,112.0,581.0,
314,14,141,14106,21278,10592,10661,1205,2498,13575,2141,41,12752,7955,6.0,91.0,2.0,3.0,43.0,426.0,,6327,13332,1092,527.0,1484,1683,2216,2021,6051,1341,1493,821,2257,1092,819.0,580,344,549,81,7742,674,4633,2787,279,71,634.0,1285.0,35.0,4.0,1092.0,488.0,9374,10115,1092,697,8745,12089,444.0,8508,17,1,1.0,4.0,5.0,12.0,5.0,1.0,191.0,12089.0,444.0,7557,403,288,703.0,1435.0,3104.0,1809.0,563.0,5005.0,411.0,12619,411,1380,37,725.0,11.0,25.0,736.0,953.0,448.0,438.0,32.0,16.0,10.0,93.0,253.0,301.0,569.0,247.0,23.0,65.0,270.0,1616.0,
315,14,141,14107,20188,10034,10089,1087,2024,13050,2145,71,11952,7752,8.0,65.0,46.0,5.0,8.0,46.0,306.0,5798,12876,1050,464.0,1294,1603,2204,2031,5682,1309,1359,742,2275,1050,639.0,582,278,420,95,7428,663,5121,1748,247,63,779.0,1301.0,57.0,8.0,1050.0,348.0,9044,9553,1050,541,3951,15820,417.0,3684,25,3,1.0,40.0,2.0,1.0,4.0,2.0,189.0,15820.0,417.0,7509,322,335,544.0,1542.0,2846.0,2041.0,549.0,4205.0,295.0,11727,295,1620,14,454.0,113.0,31.0,859.0,1018.0,522.0,293.0,46.0,23.0,10.0,143.0,245.0,370.0,558.0,269.0,31.0,63.0,262.0,1222.0,
316,14,141,14108,34539,17134,17294,1720,3742,22476,3505,148,23080,10117,4.0,221.0,8.0,4.0,22.0,147.0,936.0,9795,21101,2296,1347.0,1909,2586,3596,3256,8929,2435,2517,1316,3872,2296,1827.0,692,457,742,85,13432,854,6096,4820,291,79,1296.0,2053.0,124.0,17.0,2296.0,1205.0,14785,15823,2296,1635,14773,18904,862.0,14405,22,3,2.0,3.0,5.0,3.0,6.0,324.0,18904.0,862.0,,11866,819,539,1185.0,2141.0,5612.0,3025.0,1076.0,7369.0,907.0,20408,907,1609,30,669.0,41.0,45.0,1588.0,1380.0,633.0,711.0,70.0,42.0,30.0,161.0,572.0,574.0,951.0,450.0,130.0,115.0,524.0,2899.0,
317,14,142,14201,38036,18587,19192,2211,3941,24499,4520,42,25345,11394,10.0,75.0,1.0,3.0,10.0,83.0,1115.0,10979,23968,1912,1177.0,2249,2836,4356,3828,10623,2731,2489,1194,4204,1912,1614.0,914,522,773,195,12791,1274,8284,4072,794,144,2091.0,3092.0,126.0,16.0,1912.0,1036.0,17968,16735,1912,1421,10177,26882,977.0,9756,33,8,1.0,1.0,1.0,5.0,3.0,369.0,26882.0,977.0,,13583,633,544,1186.0,2955.0,4988.0,3975.0,1464.0,7762.0,946.0,22330,946,2206,26,1171.0,41.0,49.0,1189.0,1729.0,1071.0,373.0,68.0,86.0,12.0,256.0,520.0,795.0,972.0,590.0,55.0,150.0,566.0,2835.0,
318,14,142,14202,14665,7231,7386,951,1553,9111,1575,34,9164,5068,6.0,77.0,1.0,1.0,4.0,36.0,308.0,3931,9266,1011,457.0,932,1069,1446,1420,3735,1055,963,569,1803,1011,662.0,342,228,359,37,5871,366,3150,1408,99,26,449.0,870.0,33.0,5.0,1011.0,411.0,6330,6722,1011,602,4847,9483,335.0,4569,3,2,1.0,2.0,7.0,6.0,1.0,256.0,9483.0,335.0,,5140,246,237,450.0,820.0,2472.0,1279.0,402.0,3300.0,319.0,8723,319,993,9,318.0,16.0,19.0,766.0,544.0,304.0,207.0,19.0,22.0,15.0,51.0,269.0,198.0,411.0,163.0,18.0,48.0,263.0,970.0,
319,14,142,14203,9896,5021,4835,502,938,6213,1118,5,6475,3160,3.0,21.0,1.0,7.0,15.0,214.0,,2608,6333,642,313.0,549,702,1039,1144,2305,749,723,375,1275,642,393.0,202,121,220,24,4437,332,1961,757,97,23,342.0,483.0,18.0,3.0,642.0,234.0,3933,4975,642,346,5203,4503,190.0,5096,5,1,2.0,11.0,88.0,4503.0,190.0,,,,,3131,276,138,332.0,530.0,1867.0,1080.0,338.0,2029.0,175.0,6176,175,781,119,5.0,19.0,499.0,263.0,127.0,100.0,14.0,7.0,8.0,24.0,132.0,177.0,223.0,122.0,15.0,24.0,219.0,667.0,,
320,14,142,14204,31372,15248,15773,1433,2829,19778,3939,32,19708,10618,4.0,83.0,1.0,1.0,25.0,46.0,886.0,8346,20162,1717,1147.0,1731,2305,3378,3124,8337,2162,2268,1121,3765,1717,1464.0,696,366,631,148,11868,1161,6879,2827,451,80,1525.0,2024.0,77.0,9.0,1717.0,913.0,14118,14267,1717,1270,8377,22213,782.0,8087,6,8,3.0,2.0,5.0,2.0,5.0,259.0,22213.0,782.0,,11257,653,475,884.0,2086.0,4573.0,3403.0,1182.0,6117.0,742.0,18245,742,2955,13,748.0,56.0,60.0,916.0,1285.0,601.0,295.0,55.0,44.0,12.0,178.0,334.0,583.0,727.0,394.0,32.0,97.0,495.0,2505.0,
321,15,151,15101,221364,109175,111836,16125,26165,148234,22224,15967,122709,74921,8226.0,360.0,7816.0,390.0,1074.0,1280.0,4588.0,72489,134647,8815,5413.0,15516,16338,27126,23187,71381,20285,11617,4823,13376,8815,8900.0,6497,3622,5235,905,46767,5473,49989,35945,4051,2075,15702.0,29314.0,1712.0,308.0,8815.0,4954.0,117744,87054,8815,7751,75883,140415,5066.0,7646,56827,38,740.0,2504.0,308.0,1887.0,26.0,8.0,5899.0,140415.0,5066.0,89331,2200,4247,7810.0,20050.0,17434.0,17277.0,9555.0,48663.0,4797.0,120789,4797,5796,2346,3806.0,207.0,347.0,7175.0,14918.0,7898.0,4663.0,817.0,766.0,200.0,2164.0,4088.0,9763.0,7529.0,4215.0,663.0,1615.0,2077.0,6.0,14719.0
322,15,151,15102,1255,635,497,36,74,728,154,87,493,609,65.0,2.0,66.0,1.0,1.0,8.0,10.0,238,920,72,25.0,57,82,139,142,386,122,94,30,96,72,35.0,25,10,21,4,350,46,239,190,20,22,75.0,158.0,8.0,1.0,72.0,14.0,635,523,72,25,888,357,10.0,34,790,3,21.0,8.0,32.0,357.0,10.0,,,,,682,62,32,23.0,45.0,71.0,91.0,36.0,194.0,19.0,460,19,220,35,23.0,4.0,93.0,50.0,26.0,40.0,6.0,1.0,7.0,19.0,123.0,36.0,11.0,1.0,4.0,7.0,70.0,,,
323,15,152,15201,2765,1995,668,31,94,2169,118,224,577,1431,67.0,6.0,595.0,1.0,1.0,28.0,59.0,363,2225,122,55.0,72,175,533,254,981,183,129,50,196,122,70.0,45,10,17,1,632,36,735,504,8,5,302.0,265.0,21.0,4.0,122.0,58.0,1521,1024,122,98,1604,1103,58.0,120,1325,1,134.0,4.0,3.0,17.0,1103.0,58.0,,,,1715,121,65,79.0,80.0,187.0,74.0,136.0,250.0,58.0,806,58,187,11,34.0,9.0,4.0,87.0,113.0,333.0,80.0,6.0,6.0,20.0,39.0,702.0,36.0,29.0,3.0,10.0,5.0,187.0,,
324,15,152,15202,684,412,271,15,0,337,64,27,374,206,18.0,1.0,64.0,1.0,20.0,,,109,445,103,27.0,33,36,144,45,152,45,34,15,56,103,21.0,17,1,15,1,228,5,89,74,2,87,43.0,4.0,103.0,15.0,,,306,248,103,27,508,163,13.0,14,490,4,163.0,13.0,,,,,,,,352,26,6,16.0,9.0,79.0,53.0,24.0,103.0,16.0,284,16,90,1,2.0,1.0,12.0,5.0,10.0,12.0,1.0,1.0,13.0,182.0,24.0,7.0,23.0,,,,,,,
325,16,161,16101,184739,87443,97151,11266,19502,125306,20528,1803,107123,72252,185.0,363.0,97.0,264.0,277.0,1487.0,2691.0,56104,118044,6917,3674.0,11384,13476,21755,19235,54587,20983,11752,5246,14016,6917,5388.0,4910,2679,3642,811,44938,5340,39288,23446,4088,1916,11594.0,29822.0,2005.0,461.0,6917.0,2882.0,98525,74412,6917,4885,9601,169852,5286.0,8351,246,35,28.0,44.0,22.0,85.0,33.0,15.0,742.0,169852.0,5286.0,71557,1262,3144,7062.0,18142.0,18323.0,20194.0,5695.0,36393.0,2967.0,105809,2967,3904,243,4572.0,245.0,301.0,6027.0,13755.0,5017.0,3034.0,830.0,852.0,249.0,2103.0,2894.0,4184.0,7716.0,4969.0,428.0,1238.0,2845.0,10557.0,
326,16,161,16102,21493,10309,11034,1286,2127,13878,2610,62,13804,7155,7.0,21.0,3.0,2.0,10.0,88.0,403.0,5892,14063,1081,457.0,1234,1594,2242,2155,6091,1702,1603,742,2492,1081,557.0,537,271,408,84,7898,809,4827,2161,431,77,921.0,1582.0,47.0,6.0,1081.0,353.0,9961,9948,1081,503,907,19875,711.0,824,16,5,2.0,1.0,6.0,1.0,52.0,19875.0,711.0,,,7559,226,341,663.0,1590.0,3116.0,2715.0,773.0,4248.0,262.0,13105,262,1675,66,691.0,23.0,49.0,563.0,1036.0,604.0,257.0,33.0,24.0,6.0,106.0,265.0,587.0,473.0,306.0,26.0,64.0,271.0,1001.0,
327,16,161,16103,30907,14568,16320,2052,3782,20805,2540,115,12027,18261,10.0,51.0,5.0,4.0,27.0,121.0,401.0,10057,18978,1266,606.0,2155,2357,3508,2991,9903,2624,1691,890,2663,1266,859.0,909,518,701,150,8758,745,6964,4648,435,189,1812.0,3137.0,152.0,18.0,1266.0,505.0,15963,12796,1266,882,1835,28110,962.0,1644,43,11,7.0,1.0,2.0,4.0,2.0,1.0,120.0,28110.0,962.0,11846,282,479,1133.0,2850.0,3285.0,2706.0,848.0,6942.0,536.0,17764,536,852,34,889.0,46.0,63.0,973.0,2390.0,1081.0,492.0,147.0,84.0,17.0,229.0,585.0,505.0,971.0,609.0,46.0,158.0,539.0,1897.0,
